Year,Rd,Pk,Tm,Player,Pos,College,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48
2015,1,19,WAS,Jerian Grant,G,University of Notre Dame,272,18.1,6.1,1.9,2.9,0.8,0.1,.411,.322,.771,8.2,.080
2015,1,20,TOR,Delon Wright,G,University of Utah,194,18.8,7.1,2.6,2.6,1.0,0.4,.444,.332,.792,9.7,.128
2015,1,21,DAL,Justin Anderson,G,University of Virginia,213,13.1,5.3,2.6,0.7,0.4,0.3,.421,.300,.773,4.6,.079
2015,1,22,CHI,Bobby Portis,F,University of Arkansas,246,20.2,10.2,6.1,1.1,0.5,0.3,.459,.361,.748,8.9,.086
2015,1,23,POR,Rondae Hollis-Jefferson,F,University of Arizona,233,23.6,9.9,5.8,2.0,1.0,0.6,.446,.225,.739,9.1,.080
2015,1,24,CLE,Tyus Jones,G,Duke University,243,17.5,5.0,1.5,3.2,1.0,0.1,.418,.339,.816,8.1,.091
2015,1,25,MEM,Jarell Martin,F,Louisiana State University,181,16.0,5.5,3.5,0.6,0.4,0.4,.435,.356,.766,3.2,.053
2015,1,26,SAS,Nikola Milutinov,C,,,,,,,,,,,,,
2015,1,27,LAL,Larry Nance Jr.,F-C,University of Wyoming,255,22.7,7.7,6.4,1.6,1.2,0.5,.540,.293,.695,16.0,.133
2015,1,28,BOS,R.J. Hunter,G,Georgia State University,44,8.4,2.6,1.0,0.4,0.4,0.1,.361,.282,.889,0.3,.039
2015,1,29,BRK,Chris McCullough,F,Syracuse University,59,9.0,3.3,1.9,0.3,0.5,0.3,.426,.306,.548,0.6,.054
2015,1,30,GSW,Kevon Looney,F-C,"University of California, Los Angeles",199,14.0,4.4,3.8,0.9,0.5,0.6,.593,.192,.593,9.9,.169
2015,2,31,MIN,Cedi Osman,F,,133,22.4,8.8,3.5,1.7,0.6,0.1,.433,.351,.735,2.2,.035
2015,2,32,HOU,Montrezl Harrell,F-C,University of Louisville,252,19.1,11.2,4.4,1.2,0.5,0.8,.630,.156,.629,19.0,.190
2015,2,33,BOS,Jordan Mickey,F,Louisiana State University,64,7.5,2.4,2.0,0.3,0.1,0.4,.449,.118,.605,0.5,.050
2015,2,34,LAL,Anthony Brown,F-G,Stanford University,41,18.6,3.9,2.5,0.7,0.5,0.1,.328,.286,.850,-0.2,-0.016
2015,2,35,PHI,Willy Hernangomez,C,,176,14.9,7.1,5.6,1.1,0.4,0.4,.532,.369,.696,7.8,.143
2015,2,36,MIN,Rakeem Christmas,F,Syracuse University,30,7.5,2.1,1.9,0.1,0.1,0.2,.467,,.724,0.5,.105
2015,2,37,PHI,Richaun Holmes,F-C,Bowling Green State University,226,16.9,7.7,4.4,0.9,0.5,0.9,.565,.257,.706,12.4,.156
2015,2,38,DET,Darrun Hilliard,G,Villanova University,91,9.4,3.2,0.9,0.8,0.2,0.0,.377,.304,.747,0.3,.016
2015,2,39,CHO,Juan Pablo Vaulet,F,,,,,,,,,,,,,
2015,2,40,MIA,Josh Richardson,G,University of Tennessee,259,30.7,12.1,3.2,2.9,1.1,0.7,.425,.368,.821,15.7,.095
2015,2,41,BRK,Pat Connaughton,G,University of Notre Dame,212,14.6,4.5,2.3,1.1,0.3,0.2,.436,.349,.800,6.5,.100
2015,2,42,UTA,Olivier Hanlan,G,Boston College,,,,,,,,,,,,
2015,2,43,IND,Joseph Young,G,University of Oregon,127,8.5,3.4,1.0,0.9,0.3,0.0,.393,.296,.768,0.4,.016
2015,2,44,PHO,Andrew Harrison,G,University of Kentucky,145,20.6,7.0,2.0,2.8,0.7,0.3,.373,.294,.779,3.2,.051
2015,2,45,BOS,Marcus Thornton,G,College of William & Mary,,,,,,,,,,,,
2015,2,46,MIL,Norman Powell,G,"University of California, Los Angeles",252,16.8,7.0,2.1,1.2,0.6,0.2,.440,.339,.806,7.1,.080
2015,2,47,PHI,Arturas Gudaitis,C,,,,,,,,,,,,,
2015,2,48,OKC,Dakari Johnson,C,University of Kentucky,31,5.2,1.8,1.1,0.3,0.2,0.3,.564,,.550,0.6,.178
2015,2,49,WAS,Aaron White,F,University of Iowa,,,,,,,,,,,,
2015,2,50,ATL,Marcus Eriksson,G,,,,,,,,,,,,,
2015,2,51,ORL,Tyler Harvey,G,Eastern Washington University,,,,,,,,,,,,
2015,2,52,DAL,Satnam Singh,C,,,,,,,,,,,,,
2015,2,53,CLE,Sir'Dominic Pointer,G-F,St. John's University,,,,,,,,,,,,
2015,2,54,UTA,Dani Diez,F,,,,,,,,,,,,,
2015,2,55,SAS,Cady Lalanne,C,University of Massachusetts Amherst,,,,,,,,,,,,
2015,2,56,NOP,Branden Dawson,F,Michigan State University,6,4.8,0.8,0.7,0.0,0.0,0.2,.400,,1.000,0.0,.069
2015,2,57,DEN,Nikola Radicevic,G,,,,,,,,,,,,,
2015,2,58,PHI,J.P. Tokoto,G-F,University of North Carolina,,,,,,,,,,,,
2015,2,59,ATL,Dimitrios Agravanis,F-C,,,,,,,,,,,,,
2015,2,60,PHI,Luka Mitrovic,F,,,,,,,,,,,,,
2014,1,1,CLE,Andrew Wiggins,F-G,University of Kansas,396,36.0,19.4,4.3,2.2,1.0,0.6,.439,.330,.736,12.9,.043
2014,1,2,MIL,Jabari Parker,F,Duke University,247,29.7,15.1,5.7,2.1,0.9,0.4,.491,.337,.739,11.7,.076
2014,1,3,PHI,Joel Embiid,C,University of Kansas,156,30.7,24.2,11.4,3.1,0.7,1.9,.481,.316,.791,16.6,.167
2014,1,4,ORL,Aaron Gordon,F,University of Arizona,338,27.8,12.4,6.2,2.1,0.8,0.6,.449,.321,.705,17.8,.091
2014,1,5,UTA,Dante Exum,G,,204,19.3,5.9,1.8,2.3,0.4,0.2,.400,.304,.770,2.7,.033
2014,1,6,BOS,Marcus Smart,G,Oklahoma State University,339,28.4,9.3,3.5,3.9,1.5,0.4,.373,.311,.763,16.2,.080
2014,1,7,LAL,Julius Randle,F-C,University of Kentucky,310,28.4,15.3,8.8,2.7,0.6,0.5,.502,.309,.724,17.8,.097
2014,1,8,SAC,Nik Stauskas,G,University of Michigan,332,20.0,6.8,2.1,1.5,0.4,0.2,.389,.353,.815,3.9,.028
2014,1,9,CHH,Noah Vonleh,F,Indiana University,299,17.7,5.1,5.4,0.8,0.4,0.4,.453,.316,.683,8.3,.075
2014,1,10,PHI,Elfrid Payton,G,University of Louisiana at Lafayette,339,29.5,11.1,4.3,6.5,1.3,0.3,.454,.300,.629,13.1,.063
2014,1,11,DEN,Doug McDermott,F,Creighton University,338,19.9,7.8,2.1,0.8,0.2,0.1,.460,.403,.824,10.5,.075
2014,1,12,ORL,Dario Saric,F,,236,26.9,12.6,6.2,2.1,0.6,0.2,.432,.358,.832,10.8,.082
2014,1,13,MIN,Zach LaVine,G,"University of California, Los Angeles",293,29.9,16.1,3.4,3.5,0.8,0.2,.446,.373,.824,8.1,.044
2014,1,14,PHO,T.J. Warren,F,North Carolina State University,261,27.7,14.4,4.1,1.1,0.9,0.5,.497,.340,.766,13.0,.086
2014,1,15,ATL,Adreian Payne,F-C,Michigan State University,107,13.1,4.0,2.9,0.6,0.4,0.3,.406,.254,.680,-0.6,-0.019
2014,1,16,CHI,Jusuf Nurkic,C,,310,22.9,11.6,8.0,1.9,0.8,1.3,.491,.071,.666,16.5,.111
2014,1,17,BOS,James Young,G-F,University of Kentucky,95,8.5,2.3,1.0,0.3,0.3,0.1,.367,.277,.563,0.8,.046
2014,1,18,PHO,Tyler Ennis,G,Syracuse University,186,12.6,4.2,1.3,1.9,0.5,0.1,.419,.317,.768,1.3,.026
2014,1,19,CHI,Gary Harris,G,Michigan State University,308,28.5,12.4,2.6,2.1,1.2,0.2,.460,.367,.803,15.9,.087
2014,1,20,TOR,Bruno Caboclo,F,,65,13.6,4.3,2.5,0.7,0.3,0.6,.380,.328,.824,0.9,.046
2014,1,21,OKC,Mitch McGary,F-C,University of Michigan,52,10.7,4.4,3.5,0.3,0.3,0.3,.527,.000,.580,1.3,.108
2014,1,22,MEM,Jordan Adams,G,"University of California, Los Angeles",32,8.2,3.2,0.9,0.6,0.6,0.2,.402,.385,.607,0.4,.070
2014,1,23,UTA,Rodney Hood,G-F,Duke University,317,27.2,12.6,2.8,1.9,0.8,0.2,.422,.367,.842,16.0,.089
2014,1,24,CHH,Shabazz Napier,G,University of Connecticut,288,16.0,6.4,1.7,2.0,0.8,0.1,.393,.352,.812,6.2,.065
2014,1,25,HOU,Clint Capela,C,,292,25.0,11.9,9.1,0.9,0.7,1.4,.633,.000,.523,30.7,.202
2014,1,26,MIA,P.J. Hairston,G-F,University of North Carolina,111,18.0,6.0,2.4,0.5,0.5,0.2,.343,.295,.810,0.9,.021
2014,1,27,PHO,Bogdan Bogdanovic,G,,144,27.9,12.8,3.1,3.6,1.0,0.2,.431,.374,.833,5.5,.066
2014,1,28,LAC,C.J. Wilcox,G,University of Washington,66,5.7,2.0,0.5,0.5,0.2,0.1,.370,.333,.813,0.1,.007
2014,1,29,OKC,Josh Huestis,F,Stanford University,76,14.1,2.5,2.4,0.3,0.2,0.6,.346,.312,.240,0.7,.030
2014,1,30,SAS,Kyle Anderson,F-G,"University of California, Los Angeles",300,19.6,5.3,3.9,1.9,1.0,0.5,.492,.324,.706,15.4,.125
2014,2,31,MIL,Damien Inglis,F,,20,7.8,1.8,1.6,0.5,0.3,0.2,.351,.231,.875,-0.1,-0.024
2014,2,32,PHI,K.J. McDaniels,G-F,Clemson University,148,14.1,5.3,2.2,0.6,0.5,0.6,.412,.290,.776,1.3,.030
2014,2,33,CLE,Joe Harris,G,University of Virginia,260,22.5,9.3,2.8,1.5,0.4,0.2,.476,.426,.799,10.3,.084
2014,2,34,NYK,Cleanthony Early,F,Wichita State University,56,14.3,4.3,2.2,0.8,0.5,0.3,.346,.263,.750,-0.6,-0.039
2014,2,35,UTA,Jarnell Stokes,F-C,University of Tennessee,28,5.4,2.4,1.4,0.3,0.3,0.2,.581,,.531,0.6,.202
2014,2,36,MIL,Johnny O'Bryant III,F-C,Louisiana State University,147,11.5,3.5,2.4,0.5,0.2,0.1,.402,.360,.663,0.2,.006
2014,2,37,TOR,DeAndre Daniels,F,University of Connecticut,,,,,,,,,,,,
2014,2,38,DET,Spencer Dinwiddie,G,University of Colorado,250,24.4,11.0,2.6,4.5,0.7,0.3,.408,.324,.799,13.3,.105
2014,2,39,PHI,Jerami Grant,F,Syracuse University,379,24.0,8.7,3.9,1.0,0.6,1.2,.460,.330,.654,17.8,.094
2014,2,40,MIN,Glenn Robinson III,G-F,University of Michigan,216,14.4,4.4,2.1,0.6,0.4,0.2,.439,.361,.729,4.6,.072
2014,2,41,DEN,Nikola Jokic,C-F,,305,28.3,16.2,9.6,5.2,1.1,0.7,.524,.348,.830,38.7,.215
2014,2,42,HOU,Nick Johnson,G,University of Arizona,28,9.4,2.6,1.4,0.4,0.3,0.1,.347,.238,.680,-0.1,-0.020
2014,2,43,ATL,Walter Tavares,C,,13,7.8,2.5,2.5,0.3,0.1,0.9,.625,,.273,0.2,.118
2014,2,44,MIN,Markel Brown,G,Oklahoma State University,113,15.9,5.2,2.1,1.2,0.6,0.2,.380,.295,.781,1.1,.029
2014,2,45,CHH,Dwight Powell,F-C,Stanford University,328,17.7,7.5,4.4,0.9,0.7,0.5,.553,.301,.750,22.1,.182
2014,2,46,WAS,Jordan Clarkson,G,University of Missouri,378,27.6,14.7,3.3,2.7,0.9,0.1,.445,.335,.815,10.7,.049
2014,2,47,PHI,Russ Smith,G,University of Louisville,27,4.9,2.0,0.6,0.7,0.3,0.0,.319,.188,.769,-0.2,-0.068
2014,2,48,MIL,Lamar Patterson,G-F,University of Pittsburgh,40,10.9,2.3,1.4,1.1,0.3,0.1,.326,.236,.720,0.1,.006
2014,2,49,CHI,Cameron Bairstow,F-C,University of New Mexico,36,4.6,1.2,1.0,0.2,0.1,0.1,.296,.200,.846,-0.1,-0.021
2014,2,50,PHO,Alec Brown,F-C,University of Wisconsin-Green Bay,,,,,,,,,,,,
2014,2,51,NYK,Thanasis Antetokounmpo,F,,2,3.0,3.0,0.5,0.0,0.0,0.0,.750,.000,,0.0,.291
2014,2,52,PHI,Vasilije Micic,G,,,,,,,,,,,,,
2014,2,53,MIN,Alessandro Gentile,F,,,,,,,,,,,,,
2014,2,54,PHI,Nemanja Dangubic,G,,,,,,,,,,,,,
2014,2,55,MIA,Semaj Christon,G,Xavier University,64,15.2,2.9,1.4,2.0,0.4,0.1,.345,.190,.548,0.1,.006
2014,2,56,DEN,Roy Devyn Marble,G-F,University of Iowa,44,10.4,2.2,1.6,0.7,0.5,0.1,.304,.222,.375,-0.3,-0.028
2014,2,57,IND,Louis Labeyrie,F,,,,,,,,,,,,,
2014,2,58,SAS,Jordan McRae,G,University of Tennessee,85,10.6,4.9,1.2,0.8,0.3,0.2,.427,.356,.784,1.0,.052
2014,2,59,TOR,Xavier Thames,G,San Diego State University,,,,,,,,,,,,
2014,2,60,SAS,Cory Jefferson,F,Baylor University,58,10.0,3.5,2.8,0.3,0.2,0.4,.444,.125,.583,0.9,.071
2013,1,1,CLE,Anthony Bennett,F,"University of Nevada, Las Vegas",151,12.6,4.4,3.1,0.5,0.4,0.2,.392,.261,.670,0.5,.013
2013,1,2,ORL,Victor Oladipo,G,Indiana University,402,33.2,17.5,4.6,4.0,1.7,0.5,.443,.352,.793,24.3,.087
2013,1,3,WAS,Otto Porter,F,Georgetown University,399,26.9,11.0,5.0,1.5,1.2,0.4,.483,.405,.793,29.1,.130
2013,1,4,CHA,Cody Zeller,C-F,Indiana University,361,22.9,8.2,5.8,1.4,0.7,0.8,.511,.263,.740,24.1,.140
2013,1,5,PHO,Alex Len,C,University of Maryland,409,19.8,7.9,6.3,0.8,0.4,1.0,.488,.343,.699,15.3,.091
2013,1,6,NOH,Nerlens Noel,C-F,University of Kentucky,296,23.0,8.2,6.5,1.2,1.4,1.4,.522,.250,.629,16.5,.116
2013,1,7,SAC,Ben McLemore,G,University of Kansas,368,23.7,8.8,2.5,1.1,0.7,0.2,.417,.353,.783,4.6,.026
2013,1,8,DET,Kentavious Caldwell-Pope,G,University of Georgia,466,29.7,11.8,3.3,1.6,1.2,0.2,.413,.347,.800,23.7,.082
2013,1,9,MIN,Trey Burke,G,University of Michigan,357,23.7,10.9,2.1,3.6,0.6,0.1,.407,.340,.797,9.8,.056
2013,1,10,POR,CJ McCollum,G,Lehigh University,409,30.0,17.9,3.1,2.9,0.9,0.3,.456,.402,.840,27.9,.109
2013,1,11,PHI,Michael Carter-Williams,G,Syracuse University,312,26.3,10.9,4.5,4.6,1.3,0.6,.401,.253,.701,5.0,.029
2013,1,12,OKC,Steven Adams,C,University of Pittsburgh,463,26.8,9.7,7.4,1.0,0.9,1.0,.589,.000,.554,38.5,.149
2013,1,13,DAL,Kelly Olynyk,C-F,Gonzaga University,429,21.6,9.9,4.9,1.9,0.7,0.5,.478,.367,.764,24.8,.129
2013,1,14,UTA,Shabazz Muhammad,F-G,"University of California, Los Angeles",278,17.2,9.0,2.8,0.5,0.3,0.1,.473,.319,.751,8.5,.085
2013,1,15,MIL,Giannis Antetokounmpo,F-G,,463,32.7,18.7,8.3,4.1,1.2,1.3,.520,.275,.742,52.7,.167
2013,1,16,BOS,Lucas Nogueira,C,,141,12.4,3.2,2.8,0.5,0.6,1.0,.632,.265,.640,6.0,.165
2013,1,17,ATL,Dennis Schroder,G,,427,24.6,13.3,2.7,4.6,0.8,0.1,.429,.323,.824,12.6,.058
2013,1,18,ATL,Shane Larkin,G,University of Miami,256,19.1,5.5,1.9,2.9,0.9,0.1,.422,.336,.777,4.4,.044
2013,1,19,CLE,Sergey Karasev,G-F,,95,11.7,3.0,1.5,0.9,0.3,0.0,.395,.282,.842,0.8,.036
2013,1,20,CHI,Tony Snell,G-F,University of New Mexico,442,21.8,6.2,2.4,1.0,0.5,0.2,.425,.382,.819,13.5,.067
2013,1,21,UTA,Gorgui Dieng,C,University of Louisville,448,22.7,7.9,6.2,1.4,0.8,1.0,.506,.328,.789,24.2,.115
2013,1,22,BRK,Mason Plumlee,C-F,Duke University,467,22.1,8.5,6.3,2.2,0.8,1.0,.572,.077,.565,30.7,.143
2013,1,23,IND,Solomon Hill,F,University of Arizona,302,22.6,5.9,3.3,1.5,0.7,0.2,.396,.329,.808,9.3,.065
2013,1,24,NYK,Tim Hardaway,G,University of Michigan,403,26.1,13.1,2.6,1.8,0.6,0.2,.418,.343,.816,15.1,.069
2013,1,25,LAC,Reggie Bullock,G-F,University of North Carolina,272,19.3,6.8,2.1,1.1,0.5,0.1,.434,.392,.828,9.7,.089
2013,1,26,MIN,Andre Roberson,G-F,University of Colorado,295,22.5,4.6,4.0,0.9,0.9,0.7,.482,.257,.467,12.7,.092
2013,1,27,DEN,Rudy Gobert,C,,403,28.7,11.1,10.5,1.3,0.7,2.2,.629,.000,.631,52.4,.217
2013,1,28,SAS,Livio Jean-Charles,F,,,,,,,,,,,,,
2013,1,29,OKC,Archie Goodwin,G,University of Kentucky,165,14.5,6.3,2.0,1.2,0.4,0.2,.429,.236,.700,1.1,.022
2013,1,30,PHO,Nemanja Nedovic,G,,24,5.9,1.1,0.6,0.5,0.0,0.0,.205,.167,.875,-0.4,-0.132
2013,2,31,CLE,Allen Crabbe,G-F,University of California,344,24.6,9.5,2.9,1.2,0.6,0.3,.429,.393,.835,13.8,.078
2013,2,32,OKC,Alex Abrines,G-F,,174,16.0,5.3,1.4,0.5,0.5,0.1,.387,.368,.880,5.0,.086
2013,2,33,CLE,Carrick Felix,G,Arizona State University,7,5.4,2.7,0.9,0.6,0.0,0.0,.500,.400,.750,0.0,.057
2013,2,34,HOU,Isaiah Canaan,G,Murray State University,235,20.4,8.1,1.9,1.9,0.6,0.1,.371,.351,.836,4.3,.043
2013,2,35,PHI,Glen Rice,G,Georgia Institute of Technology,16,9.5,2.7,1.5,0.6,0.4,0.1,.269,.250,.692,-0.2,-0.065
2013,2,36,SAC,Ray McCallum,G,University of Detroit Mercy,154,18.2,6.0,2.0,2.4,0.5,0.2,.408,.335,.711,2.1,.035
2013,2,37,DET,Tony Mitchell,F,University of North Texas,21,3.8,1.0,1.2,0.1,0.3,0.1,.417,1.000,.579,0.2,.151
2013,2,38,WAS,Nate Wolters,G,South Dakota State University,84,18.8,5.5,2.2,2.5,0.5,0.2,.423,.261,.635,0.9,.028
2013,2,39,POR,Jeff Withey,C,University of Kansas,206,10.1,3.2,2.5,0.3,0.3,0.8,.525,.143,.716,6.8,.157
2013,2,40,POR,Grant Jerrett,F,University of Arizona,8,6.4,2.0,1.1,0.4,0.3,0.3,.269,.067,1.000,-0.1,-0.128
2013,2,41,MEM,Jamaal Franklin,G,San Diego State University,24,7.3,1.8,1.0,0.4,0.2,0.1,.415,.462,1.000,0.0,-0.006
2013,2,42,PHI,Pierre Jackson,G,Baylor University,8,10.5,4.4,1.1,2.4,0.3,0.0,.333,.273,.857,0.0,.021
2013,2,43,MIL,Ricky Ledo,G,Providence College,28,9.9,3.9,1.4,0.8,0.3,0.0,.336,.371,.769,-0.6,-0.096
2013,2,44,DAL,Mike Muscala,F-C,Bucknell University,303,15.7,5.6,3.2,0.9,0.4,0.5,.466,.358,.840,11.5,.116
2013,2,45,POR,Marko Todorovic,F,,,,,,,,,,,,,
2013,2,46,UTA,Erick Green,G,Virginia Polytechnic Institute and State University,52,8.7,3.1,0.7,0.8,0.3,0.0,.377,.288,.857,0.1,.011
2013,2,47,ATL,Raul Neto,G,,199,14.2,4.8,1.3,1.9,0.6,0.1,.443,.377,.776,4.6,.078
2013,2,48,LAL,Ryan Kelly,F,Duke University,163,19.2,6.0,3.1,1.3,0.5,0.5,.378,.316,.797,3.0,.046
2013,2,49,CHI,Erik Murphy,F,University of Florida,24,2.6,0.3,0.3,0.1,0.0,0.2,.231,.000,,-0.1,-0.055
2013,2,50,ATL,James Ennis,F,"California State University, Long Beach",278,20.6,6.5,3.2,0.9,0.6,0.3,.457,.357,.793,11.7,.098
2013,2,52,MIN,Lorenzo Brown,G,North Carolina State University,103,11.5,2.8,1.5,1.8,0.6,0.1,.364,.170,.707,-0.2,-0.007
2013,2,53,IND,Colton Iverson,C,Colorado State University,,,,,,,,,,,,
2013,2,54,WAS,Arsalan Kazemi,F,University of Oregon,,,,,,,,,,,,
2013,2,55,MEM,Joffrey Lauvergne,C-F,,208,13.6,5.6,3.8,0.9,0.3,0.2,.479,.285,.719,5.2,.089
2013,2,56,DET,Peyton Siva,G,University of Louisville,24,9.3,2.3,0.6,1.4,0.4,0.0,.316,.280,.733,-0.2,-0.032
2013,2,57,PHO,Alex Oriakhi,F,University of Missouri,,,,,,,,,,,,
2013,2,58,SAS,Deshaun Thomas,F,Ohio State University,,,,,,,,,,,,
2013,2,59,MIN,Bojan Dubljevic,F-C,,,,,,,,,,,,,
2013,2,60,MEM,Janis Timma,F,,,,,,,,,,,,,
2012,1,1,NOH,Anthony Davis,F-C,University of Kentucky,466,34.6,23.7,10.5,2.1,1.4,2.4,.517,.314,.795,72.0,.215
2012,1,2,CHA,Michael Kidd-Gilchrist,F,University of Kentucky,419,25.5,8.8,5.6,1.2,0.7,0.7,.477,.263,.714,21.1,.095
2012,1,3,WAS,Bradley Beal,G,University of Florida,485,34.4,19.9,4.0,3.7,1.1,0.4,.452,.384,.797,36.3,.104
2012,1,4,CLE,Dion Waiters,G,Syracuse University,405,28.5,13.2,2.7,2.8,1.0,0.3,.412,.345,.694,8.6,.036
2012,1,5,SAC,Thomas Robinson,F,University of Kansas,313,13.4,4.9,4.8,0.6,0.5,0.4,.470,.000,.505,4.6,.053
2012,1,6,POR,Damian Lillard,G,Weber State University,546,36.3,23.5,4.2,6.3,1.0,0.3,.434,.369,.889,69.9,.170
2012,1,7,GSW,Harrison Barnes,F,University of North Carolina,536,30.7,13.6,4.9,1.5,0.7,0.2,.446,.373,.796,29.5,.086
2012,1,8,TOR,Terrence Ross,F-G,University of Washington,489,24.3,10.4,2.8,1.1,0.8,0.3,.421,.372,.813,18.4,.075
2012,1,9,DET,Andre Drummond,C,University of Connecticut,538,30.8,14.1,13.7,1.2,1.3,1.6,.542,.147,.447,55.9,.162
2012,1,10,NOH,Austin Rivers,G,Duke University,481,24.6,9.2,2.0,2.4,0.7,0.2,.417,.347,.638,9.0,.036
2012,1,11,POR,Meyers Leonard,C-F,University of Illinois at Urbana-Champaign,391,15.5,5.5,3.7,0.9,0.2,0.3,.478,.385,.826,13.3,.106
2012,1,12,HOU,Jeremy Lamb,G-F,University of Connecticut,431,20.4,10.1,3.6,1.5,0.7,0.3,.441,.337,.853,19.9,.109
2012,1,13,PHO,Kendall Marshall,G,University of North Carolina,160,19.3,5.0,1.6,4.9,0.7,0.1,.399,.370,.611,1.0,.015
2012,1,14,MIL,John Henson,C-F,University of North Carolina,405,20.1,7.8,5.4,1.1,0.5,1.5,.539,.273,.572,19.3,.114
2012,1,15,PHI,Maurice Harkless,F-G,St. John's University,472,23.0,7.3,3.7,0.9,1.0,0.7,.475,.323,.611,18.9,.084
2012,1,16,HOU,Royce White,F,Iowa State University,3,3.0,0.0,0.0,0.0,0.0,0.0,.000,,,0.0,-0.121
2012,1,17,DAL,Tyler Zeller,F-C,University of North Carolina,408,17.6,6.9,4.4,0.9,0.3,0.6,.508,.286,.764,16.8,.112
2012,1,18,HOU,Terrence Jones,F,University of Kentucky,234,23.8,10.4,5.7,1.0,0.6,1.2,.501,.297,.621,14.7,.127
2012,1,19,ORL,Andrew Nicholson,F,St. Bonaventure University,285,14.3,6.0,3.0,0.4,0.3,0.3,.467,.321,.773,3.8,.045
2012,1,20,DEN,Evan Fournier,G-F,,454,27.9,13.4,2.8,2.5,0.8,0.1,.445,.371,.805,19.1,.072
2012,1,21,BOS,Jared Sullinger,F,Ohio State University,269,24.3,10.8,7.5,1.8,0.7,0.6,.436,.272,.723,15.3,.113
2012,1,22,BOS,Fab Melo,C,Syracuse University,6,6.0,1.2,0.5,0.0,0.3,0.3,.500,,.250,0.0,.021
2012,1,23,ATL,John Jenkins,G,Vanderbilt University,167,12.5,4.9,1.4,0.8,0.2,0.1,.437,.356,.848,2.7,.061
2012,1,24,CLE,Jared Cunningham,G,Oregon State University,84,7.2,2.3,0.7,0.5,0.3,0.0,.347,.306,.674,0.2,.017
2012,1,25,MEM,Tony Wroten,G,University of Washington,145,21.2,11.1,2.5,3.0,0.9,0.2,.413,.231,.647,-1.3,-0.021
2012,1,26,IND,Miles Plumlee,C-F,Duke University,346,16.4,4.9,4.5,0.5,0.4,0.7,.542,,.543,10.6,.090
2012,1,27,MIA,Arnett Moultrie,F,Mississippi State University,59,12.4,3.6,3.1,0.2,0.4,0.2,.547,,.667,1.7,.113
2012,1,28,OKC,Perry Jones,F,Baylor University,143,11.7,3.4,1.8,0.4,0.3,0.2,.420,.293,.660,1.7,.048
2012,1,29,CHI,Marquis Teague,G,University of Kentucky,91,10.0,2.4,1.0,1.5,0.3,0.1,.343,.222,.661,-0.9,-0.045
2012,1,30,GSW,Festus Ezeli,C,Vanderbilt University,170,14.1,4.2,4.3,0.4,0.3,1.0,.513,,.557,5.9,.119
2012,2,31,CHA,Jeff Taylor,F,Vanderbilt University,132,19.4,6.1,2.0,0.8,0.5,0.2,.409,.319,.665,1.3,.024
2012,2,32,WAS,Tomas Satoransky,G,,207,21.5,6.5,2.8,3.7,0.8,0.2,.489,.399,.793,10.1,.109
2012,2,33,CLE,Bernard James,C,Florida State University,92,8.3,2.2,2.3,0.1,0.2,0.7,.497,.000,.680,1.9,.117
2012,2,34,CLE,Jae Crowder,F,Marquette University,539,24.3,9.5,3.9,1.4,1.0,0.3,.424,.339,.777,28.5,.105
2012,2,35,GSW,Draymond Green,F,Michigan State University,529,28.1,9.0,6.9,4.9,1.4,1.1,.438,.322,.705,42.9,.138
2012,2,36,SAC,Orlando Johnson,G,"University of California, Santa Barbara",103,10.8,3.2,1.7,0.7,0.2,0.1,.358,.311,.727,1.4,.059
2012,2,37,TOR,Quincy Acy,F-C,Baylor University,337,16.0,4.9,3.5,0.6,0.4,0.4,.444,.350,.759,8.7,.078
2012,2,38,DEN,Quincy Miller,F,Baylor University,69,13.5,4.3,2.4,0.5,0.4,0.5,.350,.292,.706,-0.1,-0.003
2012,2,39,DET,Khris Middleton,F-G,Texas A&M University,451,31.8,15.6,4.5,3.2,1.3,0.2,.451,.388,.870,30.8,.103
2012,2,40,POR,Will Barton,G,University of Memphis,434,23.3,10.6,3.9,2.4,0.7,0.4,.431,.342,.789,16.5,.078
2012,2,41,POR,Tyshawn Taylor,G,University of Kansas,61,8.0,2.9,0.5,0.9,0.4,0.0,.354,.360,.684,-0.9,-0.088
2012,2,42,MIL,Doron Lamb,G,University of Kentucky,100,12.7,3.5,1.0,0.8,0.2,0.0,.381,.394,.700,0.1,.005
2012,2,43,ATL,Mike Scott,F,University of Virginia,433,16.3,7.1,3.1,0.9,0.3,0.1,.463,.360,.755,13.0,.089
2012,2,44,DET,Kim English,G,University of Missouri,41,9.9,2.9,0.9,0.6,0.4,0.1,.375,.280,.724,0.2,.021
2012,2,45,PHI,Justin Hamilton,C,Louisiana State University,113,17.4,6.1,3.6,0.8,0.5,0.6,.464,.309,.798,3.7,.091
2012,2,46,NOH,Darius Miller,F,University of Kentucky,253,20.4,6.0,1.7,1.4,0.4,0.2,.418,.382,.830,5.9,.055
2012,2,47,UTA,Kevin Murphy,G,Tennessee Technological University,17,3.1,0.9,0.2,0.1,0.1,0.0,.250,.200,,-0.3,-0.272
2012,2,48,NYK,Kostas Papanikolaou,F,,69,15.8,3.6,2.3,1.5,0.6,0.3,.354,.297,.688,0.3,.015
